name_a,name_b,score,ortho_sim,phon_sim,manual_review_ok
Mitpr,Montair,0.6393,0.4286,0.8500,
Mixit,mofigut,0.6393,0.4286,0.8500,
Mixit,Motigut,0.6393,0.4286,0.8500,
mofigut,Momvit,0.6393,0.4286,0.8500,
Nabumef,Namefan,0.6393,0.4286,0.8500,
Nabumef,Namefon,0.6393,0.4286,0.8500,
nabumet,Nameton,0.6393,0.4286,0.8500,
Namefan,Natumef,0.6393,0.4286,0.8500,
Namefon,Natumef,0.6393,0.4286,0.8500,
Namefon,Nervion,0.6393,0.4286,0.8500,
Natumef,Nortum,0.6393,0.4286,0.8500,
Nebanol,novonil,0.6393,0.4286,0.8500,
Nebanol,Nurnal,0.6393,0.4286,0.8500,
neelufh,Nufw,0.6393,0.4286,0.8500,
Nesotem,Nexum,0.6393,0.4286,0.8500,
Nesotem,Nortum,0.6393,0.4286,0.8500,
Newoxew,Nexc,0.6393,0.4286,0.8500,
Newoxew,Nexum,0.6393,0.4286,0.8500,
novonil,Nurnal,0.6393,0.4286,0.8500,
Paloven,Purifen,0.6393,0.4286,0.8500,
Pirulin,Pli,0.6393,0.4286,0.8500,
Radifil,Rostil,0.6393,0.4286,0.8500,
Raditil,Revatol,0.6393,0.4286,0.8500,
Ralee,Rotalac,0.6393,0.4286,0.8500,
ratinol,Reconil,0.6393,0.4286,0.8500,
ratinol,Revatol,0.6393,0.4286,0.8500,
ratinol,Revital,0.6393,0.4286,0.8500,
ratinol,Rostil,0.6393,0.4286,0.8500,
ratnol,Reconil,0.6393,0.4286,0.8500,
Reconil,Ruotinl,0.6393,0.4286,0.8500,
Reelifr,Regular,0.6393,0.4286,0.8500,
Regular,Rolae,0.6393,0.4286,0.8500,
Relvis,Revocit,0.6393,0.4286,0.8500,
Retinol,Rostil,0.6393,0.4286,0.8500,
Reto,Revital,0.6393,0.4286,0.8500,
Reto,ropitor,0.6393,0.4286,0.8500,
Revatol,Rostil,0.6393,0.4286,0.8500,
Revital,Rostil,0.6393,0.4286,0.8500,
Rostil,Rotalac,0.6393,0.4286,0.8500,
Ruotinl,Rupadin,0.6393,0.4286,0.8500,
Sofbian,Zolfin,0.6393,0.4286,0.8500,
tal,tarlica,0.6393,0.4286,0.8500,
Telmiva,temo,0.6393,0.4286,0.8500,
Tenocab,toco,0.6393,0.4286,0.8500,
tomy,Topmate,0.6393,0.4286,0.8500,
Volinac,Vonacab,0.6393,0.4286,0.8500,
Volinac,Vonocab,0.6393,0.4286,0.8500,
Bilax,Libidex,0.6393,0.4286,0.8500,
Bilaxe,Lubilex,0.6393,0.4286,0.8500,
Bilaxe,Lubilox,0.6393,0.4286,0.8500,
Biloxe,Lubilax,0.6393,0.4286,0.8500,
Biloxe,Lubilex,0.6393,0.4286,0.8500,
dulox,lutilax,0.6393,0.4286,0.8500,
Duralax,Rotalac,0.6393,0.4286,0.8500,
Flexi,Lwfilex,0.6393,0.4286,0.8500,
Flux,lufilox,0.6393,0.4286,0.8500,
Flux,Lwfilex,0.6393,0.4286,0.8500,
Fylox,Lwfilex,0.6393,0.4286,0.8500,
Lwfilex,Valex,0.6393,0.4286,0.8500,
ostalal Cex,ostocal,0.6391,0.4545,0.8237,
clindamycin,glinta,0.6390,0.3636,0.9143,
Dexlor,Terxilla-SR,0.6390,0.3636,0.9143,
Cefuroxime,Rofixim,0.6389,0.4000,0.8778,
abicon max,Tb. N- Max,0.6389,0.5000,0.7778,
Acliz Plus,cefotil plus,0.6389,0.5000,0.7778,
Alanol,ALOS,0.6389,0.5000,0.7778,
Alatol,ALOS,0.6389,0.5000,0.7778,
ALOS,Plus,0.6389,0.5000,0.7778,
Arth,artica,0.6389,0.5000,0.7778,
Auolac,nuloc,0.6389,0.5000,0.7778,
Bartrocin,Caprodycin,0.6389,0.5000,0.7778,
Bex,Dexa,0.6389,0.5000,0.7778,
Bex,Fexo,0.6389,0.5000,0.7778,
Bex,Nexe,0.6389,0.5000,0.7778,
Bexitrol,Nexcital,0.6389,0.5000,0.7778,
Bilan,Biloxe,0.6389,0.5000,0.7778,
Bilan,geolan,0.6389,0.5000,0.7778,
Bilaxe,Bilon,0.6389,0.5000,0.7778,
Biloxe,Blood,0.6389,0.5000,0.7778,
Bionic,xinc,0.6389,0.5000,0.7778,
blomen,Blood,0.6389,0.5000,0.7778,
BONID,Panied,0.6389,0.5000,0.7778,
calcor,Callin,0.6389,0.5000,0.7778,
Callin,Xylin,0.6389,0.5000,0.7778,
Caprodycin,Naproxen,0.6389,0.5000,0.7778,
Carva,Cortan,0.6389,0.5000,0.7778,
Ceevit,feeviu,0.6389,0.6667,0.6111,
Cef-B,Cefrid,0.6389,0.5000,0.7778,
Cefim,Cewfilid,0.6389,0.5000,0.7778,
Coragu-D,coral,0.6389,0.5000,0.7778,
Coralex DX,Corulcal-D,0.6389,0.4000,0.8778,
Cosec,Costan,0.6389,0.5000,0.7778,
Cosec,Microsegt,0.6389,0.4444,0.8333,
coxe,Nexe,0.6389,0.5000,0.7778,
coxe,Zox,0.6389,0.5000,0.7778,
CRP,Drop,0.6389,0.5000,0.7778,
Cyclorox,Ultrox,0.6389,0.5000,0.7778,
Deflacort,lecor,0.6389,0.4444,0.8333,
Deflacort,wficore,0.6389,0.4444,0.8333,
Defzacort,wficore,0.6389,0.4444,0.8333,
deviry,Revere,0.6389,0.5000,0.7778,
Dexa,Fexo,0.6389,0.5000,0.7778,
Dexa,Nexe,0.6389,0.5000,0.7778,
Dexa,Rex,0.6389,0.5000,0.7778,
DINOVO,Renova,0.6389,0.5000,0.7778,
docopa,Doxiva,0.6389,0.5000,0.7778,
docopa,doxva,0.6389,0.5000,0.7778,
Dophyllin,Phylopen,0.6389,0.4444,0.8333,
Drop,ERP,0.6389,0.5000,0.7778,
E-cap,Eggcal,0.6389,0.5000,0.7778,
Emep,Emetid,0.6389,0.5000,0.7778,
Escilex,Rasiflex,0.6389,0.5000,0.7778,
Eslilex,lulrilax,0.6389,0.5000,0.7778,
Eslilex,Rasiflex,0.6389,0.5000,0.7778,
Faenor,Fenix,0.6389,0.5000,0.7778,
Fexo,Nexe,0.6389,0.5000,0.7778,
Fexo,Rex,0.6389,0.5000,0.7778,
flacol,Flayd,0.6389,0.5000,0.7778,
Fluma,flurif,0.6389,0.5000,0.7778,
Flux,Flv,0.6389,0.5000,0.7778,
Flv,uliv,0.6389,0.5000,0.7778,
Folita,Follison,0.6389,0.5000,0.7778,
folive,Follison,0.6389,0.5000,0.7778,
folive,uliv,0.6389,0.5000,0.7778,
Furotil Plus,plaqriw plus,0.6389,0.5000,0.7778,
Furotil Plus,Tryptin Plus,0.6389,0.5833,0.6944,
gaviflux,Rodiflex,0.6389,0.5000,0.7778,
geolan,Solon,0.6389,0.5000,0.7778,
Geotoenol,ratinol,0.6389,0.4444,0.8333,
Geotoenol,ratnol,0.6389,0.4444,0.8333,
Geotoenol,Ruotinl,0.6389,0.4444,0.8333,
Geoton,GTN,0.6389,0.5000,0.7778,
Hydronix,Napronex,0.6389,0.5000,0.7778,
Indo,Inxo-A,0.6389,0.5000,0.7778,
K2cal,v-cal-,0.6389,0.5000,0.7778,
Lasix,Losita,0.6389,0.5000,0.7778,
Loba-G,Robac,0.6389,0.5000,0.7778,
Max dol,N-MAX SO,0.6389,0.5000,0.7778,
Max Pro,N-MAX SO,0.6389,0.5000,0.7778,
Metaomol,Metro,0.6389,0.5000,0.7778,
mirata,Torat,0.6389,0.5000,0.7778,
Nasal,Nystat,0.6389,0.5000,0.7778,
Nexe,Rex,0.6389,0.5000,0.7778,
Nexe-mups,Seruh Mups,0.6389,0.5000,0.7778,
Norium,Norsol,0.6389,0.5000,0.7778,
Omep,Ometid,0.6389,0.5000,0.7778,
Omidon,omira,0.6389,0.5000,0.7778,
pregmo,probio,0.6389,0.5000,0.7778,
pregmo,Protio,0.6389,0.5000,0.7778,
Priten,Protio,0.6389,0.5000,0.7778,
probio,Profen,0.6389,0.5000,0.7778,
probio,progut,0.6389,0.5000,0.7778,
Profen,Protio,0.6389,0.5000,0.7778,
Profinex,Rodiflex,0.6389,0.5000,0.7778,
progut,Protio,0.6389,0.5000,0.7778,
Relvis,Rolip,0.6389,0.5000,0.7778,
Rosetn,Rosuva,0.6389,0.5000,0.7778,
Rosetn,rosv,0.6389,0.5000,0.7778,
Rosetn,roswva,0.6389,0.5000,0.7778,
Rostil,Rosuva,0.6389,0.5000,0.7778,
Rostil,rosv,0.6389,0.5000,0.7778,
Rostil,roswva,0.6389,0.5000,0.7778,
Rostil,Roxtal XP,0.6389,0.4444,0.8333,
Salost,Solon,0.6389,0.5000,0.7778,
Seclo,Secrin,0.6389,0.5000,0.7778,
Terbia,Torix,0.6389,0.5000,0.7778,
Vasco,visnon,0.6389,0.5000,0.7778,
visel,visnon,0.6389,0.5000,0.7778,
viset,visnon,0.6389,0.5000,0.7778,
deflaxen,Devixil,0.6386,0.3750,0.9022,
Flexibac,Flubex,0.6386,0.3750,0.9022,
prompton,propenta,0.6386,0.3750,0.9022,
algecal,Algin,0.6385,0.4286,0.8483,
Amlip,Amlocal,0.6385,0.4286,0.8483,
Anodof,Antazol,0.6385,0.4286,0.8483,
ansef,Ansulin,0.6385,0.4286,0.8483,
ansef,anustat,0.6385,0.4286,0.8483,
Anset,Ansulin,0.6385,0.4286,0.8483,
cefotil,Ceftron,0.6385,0.4286,0.8483,
Delfian,Telfast,0.6385,0.4286,0.8483,
Derolon,Duralax,0.6385,0.4286,0.8483,
Dexila,Dexnaof,0.6385,0.4286,0.8483,
Dexila,Doximev,0.6385,0.4286,0.8483,
Dexila,Doxycap,0.6385,0.4286,0.8483,
Dexin,Doxicap,0.6385,0.4286,0.8483,
Dexin,Doximev,0.6385,0.4286,0.8483,
Dexnaat,Doxiva,0.6385,0.4286,0.8483,
Dexnaat,doxva,0.6385,0.4286,0.8483,
Doxicap,toxit,0.6385,0.4286,0.8483,
Doximev,toxit,0.6385,0.4286,0.8483,
Fexit,fexocon,0.6385,0.4286,0.8483,
Itogut,Itoklav,0.6385,0.4286,0.8483,
maxdol,Maxirra,0.6385,0.4286,0.8483,
Maxima,moxilin,0.6385,0.4286,0.8483,
Maxirra,moxibac,0.6385,0.4286,0.8483,
Maxirra,moxilin,0.6385,0.4286,0.8483,
Mixit,moxibac,0.6385,0.4286,0.8483,
Mixit,moxilin,0.6385,0.4286,0.8483,
Pregmos,progut,0.6385,0.4286,0.8483,
Revert,Rivarox,0.6385,0.4286,0.8483,
Rexlife,Roxim,0.6385,0.4286,0.8483,
Zolfin,Zolivox,0.6385,0.4286,0.8483,
Fleme max,Flubex,0.6384,0.4444,0.8324,
Fleme max,Fluelox,0.6384,0.4444,0.8324,
Flubex,Flucloxin,0.6384,0.4444,0.8324,
Cafixim,Cefuroximee,0.6384,0.4545,0.8222,
ceftazidime,Ceftriaxone,0.6384,0.4545,0.8222,
ceftazidime,Cefuroximee,0.6384,0.4545,0.8222,
Micoral gel,Microgest,0.6384,0.4545,0.8222,
Montelukast,Montrlon,0.6384,0.4545,0.8222,
Tab. Anth,Tab. Normen,0.6384,0.4545,0.8222,
Tab. Beklo,Tab. Maxiwa,0.6384,0.4545,0.8222,
Plagrin,plaqriw plus,0.6383,0.4167,0.8600,
Tab. Amitip,Tab. cifotil plus,0.6383,0.4706,0.8061,
Flemex Plus,Lumana plus,0.6378,0.5455,0.7302,
Macrobac,Microgcofi,0.6378,0.4000,0.8756,
Actrafid,Aorifip,0.6375,0.5000,0.7750,
Alcef,Amlrocaf,0.6375,0.5000,0.7750,
Alect,Auolac,0.6375,0.3333,0.9417,
alix,Auolac,0.6375,0.3333,0.9417,
Arlila,Avloclav,0.6375,0.5000,0.7750,
Bexitrol,Bislol,0.6375,0.5000,0.7750,
Biltin,Blood,0.6375,0.3333,0.9417,
celebrex,Cyclorox,0.6375,0.3750,0.9000,
Cotnim,GTN,0.6375,0.3333,0.9417,
deflaxen,dulox,0.6375,0.3750,0.9000,
denvar,Dexfacar,0.6375,0.5000,0.7750,
denvar,DINOVO,0.6375,0.3333,0.9417,
drise,Trizon,0.6375,0.3333,0.9417,
ECG,Eggcal,0.6375,0.3333,0.9417,
ECG,Eggcot,0.6375,0.3333,0.9417,
Emep,Empofi,0.6375,0.3333,0.9417,
Esobest Mups,Exium Mups,0.6375,0.5000,0.7750,
Fexit,Flexibac,0.6375,0.5000,0.7750,
Fexit,Flexinor,0.6375,0.5000,0.7750,
filmef,Fluma,0.6375,0.3333,0.9417,
Filmet,Fluma,0.6375,0.3333,0.9417,
Frenxit,Phenocid,0.6375,0.3750,0.9000,
gasnil,Kacin,0.6375,0.3333,0.9417,
gaviflux,ketoflax,0.6375,0.3750,0.9000,
K-flam,ketoflax,0.6375,0.5000,0.7750,
Linax,lulrilax,0.6375,0.5000,0.7750,
M.kant,magni,0.6375,0.3333,0.9417,
Malucan,Maxsulin,0.6375,0.5000,0.7750,
Merdin,mirata,0.6375,0.3333,0.9417,
Merdir,mirata,0.6375,0.3333,0.9417,
Montinex,Motigut,0.6375,0.5000,0.7750,
N-Max,Neumig,0.6375,0.3333,0.9417,
Naproxen,Neemoxew,0.6375,0.5000,0.7750,
Naproxen,Neurocet,0.6375,0.5000,0.7750,
Naproxen,Neurolin,0.6375,0.5000,0.7750,
Naproxen,Neuvoxew,0.6375,0.5000,0.7750,
Naproxen,Newoxew,0.6375,0.5000,0.7750,
Nebulization,Neugalin,0.6375,0.5000,0.7750,
Neemoxew,Nenvopex,0.6375,0.5000,0.7750,
Nenvopex,Newoxew,0.6375,0.5000,0.7750,
Nifin SR,Nimens,0.6375,0.5000,0.7750,
Paloxi,Pantonix,0.6375,0.5000,0.7750,
Radifil,Rasiflex,0.6375,0.5000,0.7750,
Rafiflo,Rodiflex,0.6375,0.5000,0.7750,
Reset,Rostil,0.6375,0.3333,0.9417,
Rostil,Rozita,0.6375,0.3333,0.9417,
Scluprud,Xolpro,0.6375,0.3750,0.9000,
Tb. N- Max,Telfro max,0.6375,0.5000,0.7750,
Tb. N- Max,Tesfro max,0.6375,0.5000,0.7750,
Naporx,Naprox plus,0.6374,0.3636,0.9111,
Tab Cordca,Tab. Epitra,0.6373,0.4545,0.8200,
Tab. CEEVIX,Tab. Maxiwa,0.6373,0.4545,0.8200,
Tab. Flamex,Tab. Geofoenil,0.6372,0.4286,0.8458,
Tab Cordca,Tab. Galoa,0.6371,0.4000,0.8743,
radiflex,Tab. Flamex,0.6370,0.4545,0.8194,
Fasid Plus,plaqriw plus,0.6369,0.5833,0.6905,
Clonapex,Kallonl Dx,0.6368,0.4000,0.8736,
Cefrid,Ceftriaxone,0.6368,0.4545,0.8190,
Clacef,Clavusef sw,0.6368,0.4545,0.8190,
A-Flux,alafix,0.6367,0.3333,0.9400,
Defcalivo,tyclav,0.6367,0.3333,0.9400,
Deixil,Tnaxyl,0.6367,0.3333,0.9400,
Deixil,Traxyl,0.6367,0.3333,0.9400,
Deixl,Tnaxyl,0.6367,0.3333,0.9400,
Deixl,Traxyl,0.6367,0.3333,0.9400,
Deuxil,Tnaxyl,0.6367,0.3333,0.9400,
Deuxil,Traxyl,0.6367,0.3333,0.9400,
Devixi,Trevox,0.6367,0.3333,0.9400,
doxva,Troxyf,0.6367,0.3333,0.9400,
Flexi,V-plex,0.6367,0.3333,0.9400,
Flux,V-plex,0.6367,0.3333,0.9400,
Fylox,V-plex,0.6367,0.3333,0.9400,
Paloxi,prolix,0.6367,0.3333,0.9400,
Rephaston,Rosetn,0.6367,0.3333,0.9400,
Fexolet M,Folita,0.6365,0.4444,0.8286,
liquid,Liquid to soft,0.6365,0.4286,0.8444,
Esotid,Esotid Mups(zx),0.6364,0.4000,0.8727,
Napronex,Naprosin Plus,0.6361,0.4615,0.8107,
Tab. Maxiwa,Tb. N- Max,0.6360,0.3636,0.9083,
Tab. Arislovit-B,Tab. clacido,0.6360,0.4375,0.8344,
Nafro A plm,Naprosin Plus,0.6359,0.5385,0.7333,
clindamycin,Linatin,0.6358,0.5455,0.7262,
clindamycin,Lindac,0.6358,0.5455,0.7262,
Coraleal,Micoral gel,0.6358,0.5455,0.7262,
Alatrof,Ultrox,0.6357,0.5714,0.7000,
Alatrol,Ultrox,0.6357,0.5714,0.7000,
Calboral D,Calcor-Dx,0.6357,0.5000,0.7714,
Cora DX,Toramax,0.6357,0.5714,0.7000,
Cora DX,Toramex,0.6357,0.5714,0.7000,
Deixl,Demoxiclav,0.6357,0.4000,0.8714,
Doximax,moxibac,0.6357,0.5714,0.7000,
Endurex,Inderen,0.6357,0.5714,0.7000,
Exeptim,Tryptim,0.6357,0.5714,0.7000,
Fenix,Flenex Dew,0.6357,0.4000,0.8714,
Fimoxyclav,Fixal,0.6357,0.4000,0.8714,
hutilax,lnfilax,0.6357,0.5714,0.7000,
hutilax,Optimax,0.6357,0.5714,0.7000,
latilax,Optimax,0.6357,0.5714,0.7000,
lutilax,Optimax,0.6357,0.5714,0.7000,
Roxadex,Toramex,0.6357,0.5714,0.7000,
Ultrox,zithrox,0.6357,0.5714,0.7000,
Fixcef Plus,Rausiflex Plus,0.6356,0.5000,0.7713,
Fxsid Plus,Rausiflex Plus,0.6356,0.5000,0.7713,
Coragen-D,Cortan,0.6356,0.4444,0.8267,
Feursilal,Frulac,0.6356,0.4444,0.8267,
Feursilal,Furotil,0.6356,0.4444,0.8267,
Katomor,Ketorolac,0.6356,0.4444,0.8267,
Merdin,Meropenem,0.6356,0.4444,0.8267,
Meropenem,Mervan,0.6356,0.4444,0.8267,
Tab. Deap,Tablet,0.6356,0.4444,0.8267,
Toradolin,Trizon,0.6356,0.4444,0.8267,
cap. Dexilend,cap. Maxpro,0.6352,0.4615,0.8088,
Cap. ESONEX,cap. Fzsprazo,0.6352,0.4615,0.8088,
Levothyroxine,Levox,0.6352,0.3846,0.8857,
fexocon,Fexofenadine,0.6350,0.4167,0.8533,
Tab. cifotil,Tab. Deap,0.6350,0.4167,0.8533,
Tab. Galoa,TAB. OUOCM-D,0.6350,0.4167,0.8533,
Exlilex,Ravliflex,0.6349,0.5556,0.7143,
Tab Cordca,Tab. Etorx,0.6347,0.4000,0.8694,
Bartrocin,Brodil,0.6347,0.4444,0.8250,
Bilax,Biocal-Dx,0.6347,0.4444,0.8250,
calcor,coral cal,0.6347,0.4444,0.8250,
Decoral,Deflacort,0.6347,0.4444,0.8250,
Defalin,Deflacort,0.6347,0.4444,0.8250,
Denoxidov,Dexin,0.6347,0.4444,0.8250,
Empofi,Emprelina,0.6347,0.4444,0.8250,
M-Kast,Medragust,0.6347,0.4444,0.8250,
Max dol,Maxrin D,0.6347,0.3750,0.8944,
prelics CR,Valex CR,0.6345,0.4000,0.8690,
Bilau,Bildent,0.6343,0.4286,0.8400,
Bildent,Billi,0.6343,0.4286,0.8400,
Bilfast,Billi,0.6343,0.4286,0.8400,
Billi,Biltant,0.6343,0.4286,0.8400,
Carulcal D,kindical D,0.6343,0.5000,0.7686,
Cef-,Cefixim,0.6343,0.4286,0.8400,
Cef-,Ceftron,0.6343,0.4286,0.8400,
Delfxz,Devixil,0.6343,0.4286,0.8400,
Esipram,Exeptim,0.6343,0.4286,0.8400,
Fenix-V,Frenxil,0.6343,0.4286,0.8400,
Fenix-V,Frenxit,0.6343,0.4286,0.8400,
Fimoxyl,Frenxil,0.6343,0.4286,0.8400,
Neso,nislofs,0.6343,0.4286,0.8400,
Plagnin,Pli,0.6343,0.4286,0.8400,
Plagrin,Pli,0.6343,0.4286,0.8400,
Ralee,Relenfn,0.6343,0.4286,0.8400,
Toramax,Tory,0.6343,0.4286,0.8400,
Toramex,Tory,0.6343,0.4286,0.8400,
Ultrox,Utromeg,0.6343,0.4286,0.8400,
Xylio,Zolivox,0.6343,0.4286,0.8400,
Fixgul,fixocard,0.6342,0.3750,0.8933,
Delcalen,telmacal,0.6342,0.3750,0.8933,
Delcalen,Telmocal,0.6342,0.3750,0.8933,
Macrobac,megaba,0.6342,0.3750,0.8933,
Palonron,Plagnin,0.6342,0.3750,0.8933,
Proindof,propenta,0.6342,0.3750,0.8933,
Revere,Rivotril,0.6342,0.3750,0.8933,
Termitan,Torat,0.6342,0.3750,0.8933,
ucof,ucrafate,0.6342,0.3750,0.8933,
Lumana plus,windel plus,0.6340,0.4545,0.8135,
coral cal d,Fossical D,0.6338,0.5455,0.7222,
Barmax,Biscor max,0.6338,0.5000,0.7675,
Tesfro max,Toramax,0.6338,0.5000,0.7675,
Arth,Arth-A Max,0.6333,0.4000,0.8667,
Carulcal D,coral,0.6333,0.4000,0.8667,
Fasid Plus,fusid,0.6333,0.4000,0.8667,
Kinate,kindical D,0.6333,0.4000,0.8667,
A-Flux,Flexi,0.6333,0.3333,0.9333,
A-Flux,Fylox,0.6333,0.3333,0.9333,
A-Flux,Valex,0.6333,0.3333,0.9333,
Acemox,zimax,0.6333,0.3333,0.9333,
Actrapid,Napa Rapid,0.6333,0.6000,0.6667,
Adovas,Atoz,0.6333,0.3333,0.9333,
Afix,Afrin,0.6333,0.6000,0.6667,
Afix,Lasix,0.6333,0.6000,0.6667,
Afrin,Algin,0.6333,0.6000,0.6667,
Afrin,Anlin,0.6333,0.6000,0.6667,
Afrin,atlin,0.6333,0.6000,0.6667,
Aislof max,Esomax,0.6333,0.5000,0.7667,
Aislof max,nislofs,0.6333,0.5000,0.7667,
alafix,Levox,0.6333,0.3333,0.9333,
Alanol,Algin Plus,0.6333,0.4000,0.8667,
Alben,Alcef,0.6333,0.6000,0.6667,
Alben,Alcet,0.6333,0.6000,0.6667,
Alcef,alix,0.6333,0.4000,0.8667,
Alcet,alix,0.6333,0.4000,0.8667,
Algin,alix,0.6333,0.6000,0.6667,
alix,Alrin,0.6333,0.6000,0.6667,
alix,Amlip,0.6333,0.6000,0.6667,
alix,Anlin,0.6333,0.6000,0.6667,
alix,Arlin,0.6333,0.6000,0.6667,
alix,atlin,0.6333,0.6000,0.6667,
Amlip,Anlin,0.6333,0.6000,0.6667,
Amlip,Arlin,0.6333,0.6000,0.6667,
Amlip,atlin,0.6333,0.6000,0.6667,
Asthma,Asynta max,0.6333,0.5000,0.7667,
Bilan,blomen,0.6333,0.3333,0.9333,
Bilax,zimax,0.6333,0.6000,0.6667,
Bilax,Zinax,0.6333,0.6000,0.6667,
Biscor max,Bisoren,0.6333,0.5000,0.7667,
Biscor max,Bizoran,0.6333,0.5000,0.7667,
budicort,Deflacort,0.6333,0.4444,0.8222,
budicort,Defzacort,0.6333,0.4444,0.8222,
Calboral,dicaltrol,0.6333,0.4444,0.8222,
Callin,Glasin,0.6333,0.3333,0.9333,
candifast,Telfast,0.6333,0.4444,0.8222,
Caprodycin,Vancomycin,0.6333,0.6000,0.6667,
Ceftron,Gestrenol,0.6333,0.4444,0.8222,
Cetaclav,turboclav,0.6333,0.4444,0.8222,
Cheort-Dx,Reef-Dx,0.6333,0.4444,0.8222,
Cinaron Plus,windel plus,0.6333,0.5833,0.6833,
Comlricid,Oclazid,0.6333,0.4444,0.8222,
Cotson,GTN,0.6333,0.3333,0.9333,
D-Rise,Drexy,0.6333,0.3333,0.9333,
D-Rise,Torix,0.6333,0.3333,0.9333,
Defcalivo,Fuclav,0.6333,0.3333,0.9333,
Denoxidov,Fenix-V,0.6333,0.4444,0.8222,
Dexamethason,Dexcin,0.6333,0.3333,0.9333,
Dexin,Fexit,0.6333,0.6000,0.6667,
Diet,Quiet,0.6333,0.6000,0.6667,
Entecavir,Indever,0.6333,0.4444,0.8222,
Esmax,Tesfro max,0.6333,0.5000,0.7667,
esomix,Tesfro max,0.6333,0.5000,0.7667,
esomix,zimax,0.6333,0.3333,0.9333,
esonix,Zinax,0.6333,0.3333,0.9333,
Etorix,Traxy,0.6333,0.3333,0.9333,
Fenix,FONA,0.6333,0.4000,0.8667,
Fexofast,Fexolet M,0.6333,0.4444,0.8222,
filmef,Flv,0.6333,0.3333,0.9333,
filmef,folive,0.6333,0.3333,0.9333,
Filmet,Flayd,0.6333,0.3333,0.9333,
Filmet,Folita,0.6333,0.3333,0.9333,
filnet,Flayd,0.6333,0.3333,0.9333,
filnet,Folita,0.6333,0.3333,0.9333,
Filwef,Flv,0.6333,0.3333,0.9333,
Filwef,folive,0.6333,0.3333,0.9333,
Finix,FONA,0.6333,0.4000,0.8667,
Fixal,v-cal-,0.6333,0.3333,0.9333,
Flayd,Flugat,0.6333,0.3333,0.9333,
Flugat,Folita,0.6333,0.3333,0.9333,
flurif,Flv,0.6333,0.3333,0.9333,
Fossical D,ossica,0.6333,0.6000,0.6667,
Fylox,K-flex,0.6333,0.3333,0.9333,
Fylox,Wiflex,0.6333,0.3333,0.9333,
Gestrenol,Lestarin,0.6333,0.4444,0.8222,
Itoklav,turboclav,0.6333,0.4444,0.8222,
Ketorolac,tarlica,0.6333,0.3333,0.9333,
Ketorolac,Trilock,0.6333,0.3333,0.9333,
Lelox,Levofloxacin,0.6333,0.4167,0.8500,
Lelox,Tevox,0.6333,0.6000,0.6667,
Linax,zimax,0.6333,0.6000,0.6667,
mefhomof,Merthomol,0.6333,0.6667,0.6000,
Microgcofi,Microgest,0.6333,0.6000,0.6667,
Mig,Mixit,0.6333,0.4000,0.8667,
migo,Mixit,0.6333,0.4000,0.8667,
Napa Rapid,napro,0.6333,0.4000,0.8667,
Omeprazole,omira,0.6333,0.4000,0.8667,
Paloxi,Plus,0.6333,0.3333,0.9333,
prolix,Relaxo,0.6333,0.3333,0.9333,
Pronex,Rynuxo,0.6333,0.3333,0.9333,
Remmo,Reto,0.6333,0.6000,0.6667,
Remmo,temo,0.6333,0.6000,0.6667,
Rofuclav,turboclav,0.6333,0.4444,0.8222,
Rohie,Rolae,0.6333,0.6000,0.6667,
Rosu,Tosou,0.6333,0.6000,0.6667,
Roxim,toxit,0.6333,0.6000,0.6667,
Sergel,xyril,0.6333,0.3333,0.9333,
Sergel,xyrl,0.6333,0.3333,0.9333,
Seruh Mups,Syrup,0.6333,0.4000,0.8667,
Seruh Mups,zerup,0.6333,0.4000,0.8667,
Tab. Anth,Tab. Calbo,0.6333,0.6000,0.6667,
Tab. Etorx,Tablet,0.6333,0.5000,0.7667,
Terbi max,turboclav,0.6333,0.4444,0.8222,
toco,Tosou,0.6333,0.6000,0.6667,
toco,toxit,0.6333,0.4000,0.8667,
Tory,Traxy,0.6333,0.4000,0.8667,
Tory,Trypt,0.6333,0.4000,0.8667,
Acliz Plus,Ecosprin Plus,0.6331,0.5385,0.7278,
Cafixim,cap. Folzim,0.6330,0.4545,0.8114,
Tab. Amitip,Telmidip,0.6330,0.4545,0.8114,
Acliz Plus,Naprosin Plus,0.6327,0.5385,0.7269,
cefotil plus,Naprosin Plus,0.6327,0.5385,0.7269,
ciprox,Cyclorox,0.6325,0.5000,0.7650,
deflaxen,Doxoven,0.6325,0.3750,0.8900,
Ecosprin,Etorix,0.6325,0.5000,0.7650,
Fexofast,Vorifast,0.6325,0.5000,0.7650,
Kefuclav,ketoflax,0.6325,0.5000,0.7650,
Naproxen,Neruopex,0.6325,0.3750,0.8900,
radiflex,Reef-Dx,0.6325,0.3750,0.8900,
Reef-Dx,Rodiflex,0.6325,0.3750,0.8900,
Flenex Dew,Frenxit,0.6321,0.4000,0.8643,
Amino Plm,Lumana plus,0.6320,0.4545,0.8095,
coral,Micoral gel,0.6320,0.4545,0.8095,
Glyset vita,Losita,0.6320,0.4545,0.8095,
Neurolin CR,Neurou,0.6320,0.4545,0.8095,
Actrapid,Trypt,0.6319,0.3750,0.8889,
aeropen,Naproxen,0.6319,0.6250,0.6389,
Aropen,Naproxen,0.6319,0.6250,0.6389,
Avloclav,Roclav,0.6319,0.6250,0.6389,
Avloclav,Velcal,0.6319,0.3750,0.8889,
Cyclorox,Escolex,0.6319,0.3750,0.8889,
